NU_ANO_CENSO;NO_REGIAO;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_SITUACAO_FUNCIONAMENTO;IN_AGUA_POTAVEL;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_BANHEIRO;IN_BIBLIOTECA;IN_COZINHA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_SALA_DIRETORIA;IN_SALA_LEITURA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_SALA_ATENDIMENTO_ESPECIAL;IN_COMPUTADOR;QT_DESKTOP_ALUNO;QT_COMP_PORTATIL_ALUNO;QT_TABLET_ALUNO;IN_INTERNET;IN_ALIMENTACAO;IN_MED;QT_MAT_MED;QT_DOC_MED;QT_TUR_MED;QT_TUR_MED_INT
2023;Nordeste;MA;São João Batista;2111003;CENTRO DE ENSINO DEPUTADO JOSE RIBAMAR DOMINICI;21355002;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;270.0;14.0;8.0;0.0
2023;Nordeste;MA;Timon;2112209;CENTRO DE ENSINO MARIA DA CONCEICAO TEOFILO SILVA - ANEXO I - VERTENTE;21355207;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;563.0;60.0;20.0;0.0
2023;Nordeste;MA;Alcântara;2100204;CENTRO DE EDUCACAO QUILOMBOLA PROFESSOR AQUILES BATISTA VIEIRA - OITIUA;21358206;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;216.0;23.0;8.0;0.0
2023;Nordeste;MA;Vitória do Mearim;2112902;CENTRO DE ENSINO MARIA GRACIANA PINTO COSTA;21358214;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0;10.0;0.0;1.0;1.0;1.0;341.0;23.0;11.0;0.0
2023;Nordeste;MA;Matinha;2106508;CENTRO DE ENSINO ANICETO MARIANO COSTA;21359202;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;406.0;18.0;10.0;0.0
2023;Nordeste;MA;Santa Luzia;2110005;CENTRO DE ENSINO PROFESSOR VALMIR DA PAIXAO SANTOS - ANEXO - VI -FAISA;21361207;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;301.0;20.0;9.0;0.0
2023;Nordeste;MA;Colinas;2103505;CENTRO DE ENSINO DR ANTONIO JORGE DINO - ANEXO I - ASSENTAMENTO PAVIO;21364206;2;2;1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;125.0;7.0;4.0;0.0
2023;Nordeste;MA;Tutóia;2112506;CENTRO DE ENSINO LICEU TUTOIENSE - ANEXO I - COMUM;21368201;2;1;1;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;76.0;16.0;3.0;0.0
2023;Nordeste;MA;Santa Quitéria do Maranhão;2110104;CENTRO DE ENSINO JOSE LOPES DE SOUSA;21370206;2;2;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;517.0;41.0;18.0;0.0
2023;Nordeste;MA;Paulino Neves;2108058;CENTRO DE ENSINO ALFREDO DUAILIBE - ANEXO V - SAO FRANCISCO;21371202;2;2;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;300.0;15.0;9.0;0.0
2023;Nordeste;MA;Buriti;2102200;CENTRO DE ENSINO MARIA LUIZA NOVAES VIANA - ANEXO II - CABECEIRAS;21371210;2;2;1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;38.0;8.0;3.0;0.0
2023;Nordeste;MA;Paulino Neves;2108058;CENTRO DE ENSINO ALFREDO DUAILIBE - ANEXO VI - SANTA RITA;21372209;2;2;1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;108.0;5.0;3.0;0.0
2023;Nordeste;MA;Buriti;2102200;CENTRO DE ENSINO MARIA LUIZA NOVAES VIANA - ANEXO I - BELEM;21372217;2;2;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;25.0;11.0;3.0;0.0
2023;Nordeste;MA;Anapurus;2100808;CENTRO DE EDUCACAO QUILOMBOLA DEPUTADO JULIO PIRES MONTELES - ANEXO II - GUADALUPE;21372225;2;2;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;58.0;7.0;3.0;0.0
2023;Nordeste;MA;Buriti;2102200;CENTRO DE ENSINO MARIA LUIZA NOVAES VIANA - ANEXO III - PITOMBEIRA;21373205;2;2;1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;68.0;11.0;3.0;0.0
2023;Nordeste;MA;Urbano Santos;2112605;CENTRO DE ENSINO ESTER FLORA DE ARAUJO - ANEXO II - MANGABEIRA;21374201;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;270.0;21.0;9.0;0.0
2023;Nordeste;MA;Urbano Santos;2112605;CENTRO DE ENSINO ESTER FLORA DE ARAUJO - ANEXO III - CAJUEIRO;21375208;2;2;1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;175.0;15.0;6.0;0.0
2023;Nordeste;MA;Nina Rodrigues;2107209;CENTRO DE ENSINO MAJOR ERICO GOMES BRAGA - ANEXO I - ASSENTAMENTO BALAIADA;21376204;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;4.0;40.0;1.0;1.0;1.0;240.0;20.0;9.0;0.0
2023;Nordeste;MA;Vargem Grande;2112704;CENTRO DE ENSINO RAULINA SOUSA SILVA - ANEXO I - FAZENDINHA;21377200;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;13.0;9.0;2.0;0.0
2023;Nordeste;MA;Lago do Junco;2105807;CENTRO FAMILIAR DE FORMACAO POR ALTERNANCIA MANOEL MONTEIRO;21378258;4;2;1;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;129.0;17.0;4.0;4.0
2023;Nordeste;MA;Grajaú;2104800;ESCOLA FAMILIA AGRICOLA DE GRAJAU-MA;21379203;4;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;0.0;35.0;1.0;1.0;1.0;78.0;13.0;3.0;3.0
2023;Nordeste;MA;Viana;2112803;CENTRO DE ENSINO RAIMUNDO MARCELINO CAMPELLO - ANEXO I - ESTRADA DE RAFAEL;21382204;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;95.0;9.0;3.0;0.0
2023;Nordeste;MA;Cândido Mendes;2102606;CENTRO DE ENSINO DJALMA CRUZ - ANEXO I - BARAO DE TROMAI;21385203;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;180.0;23.0;9.0;0.0
2023;Nordeste;MA;Belágua;2101731;CENTRO DE ENSINO DESEMBARGADOR EMESIO ARAUJO - ANEXO I - PIQUIZEIRO;21403201;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;82.0;7.0;3.0;0.0
2023;Nordeste;MA;Matões do Norte;2106631;CENTRO DE ENSINO PROFESSOR ANTENOR BOGEA - ANEXO II - PEDRAS;21403210;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;60.0;8.0;3.0;0.0
2023;Nordeste;MA;Matões do Norte;2106631;CENTRO DE ENSINO PROFESSOR ANTENOR BOGEA - ANEXO I - ALTO DA CRUZ;21404208;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;122.0;12.0;5.0;0.0
2023;Nordeste;MA;Belágua;2101731;CENTRO DE ENSINO DESEMBARGADOR EMESIO ARAUJO - ANEXO II - POVOADO SAGRADO CORACAO;21405204;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;41.0;7.0;3.0;0.0
2023;Nordeste;MA;Chapadinha;2103208;CENTRO DE ENSINO DR PAULO RAMOS - ANEXO II - RIACHO FUNDO;21418209;2;2;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;84.0;14.0;6.0;0.0
2023;Nordeste;MA;Vargem Grande;2112704;CENTRO DE ENSINO SANTOS DUMONT - ANEXO I - VILA RIBEIRO;21422214;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;28.0;4.0;1.0;0.0
2023;Nordeste;MA;São João do Soter;2111078;CENTRO DE ENSINO INACIO ROCHA - ANEXO I - PEDRAS;21424209;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;222.0;15.0;7.0;0.0
2023;Nordeste;MA;Vargem Grande;2112704;CENTRO DE EDUCACAO QUILOMBOLA ANTONIO ATANASIO FERNANDES;21424217;2;2;1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;99.0;39.0;12.0;0.0
2023;Nordeste;MA;Olho d'Água das Cunhãs;2107407;CENTRO DE ENSINO JOSE DE MATOS OLIVEIRA - ANEXO I - CENTRO DO JOSE RODRIGUES;21428204;2;2;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;151.0;17.0;9.0;0.0
2023;Nordeste;MA;Santa Inês;2109908;IFMA - CAMPUS SANTA INES;21435200;1;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;103.0;10.0;10.0;1.0;1.0;1.0;654.0;49.0;15.0;0.0
2023;Nordeste;MA;Zé Doca;2114007;IFMA - CAMPUS ZE DOCA;21435219;1;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;20.0;10.0;0.0;1.0;0.0;1.0;163.0;17.0;6.0;1.0
2023;Nordeste;MA;Alcântara;2100204;IFMA - CAMPUS ALCANTARA;21436207;1;1;1;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;20.0;0.0;0.0;1.0;0.0;1.0;65.0;20.0;2.0;0.0
2023;Nordeste;MA;São Luís;2111300;IFMA - CAMPUS SAO LUIS CENTRO HISTORICO;21436215;1;1;1;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;12.0;6.0;0.0;1.0;0.0;1.0;379.0;71.0;20.0;0.0
2023;Nordeste;MA;Buriticupu;2102325;IFMA - CAMPUS BURITICUPU;21437203;1;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;55.0;0.0;0.0;1.0;0.0;1.0;456.0;48.0;12.0;0.0
2023;Nordeste;MA;Açailândia;2100055;IFMA - CAMPUS ACAILANDIA;21438200;1;1;1;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;48.0;0.0;0.0;1.0;0.0;1.0;618.0;62.0;16.0;0.0
2023;Nordeste;MA;São Luís;2111300;ESCOLA PORTAL DO SABER;21455201;4;1;1;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;40.0;1.0;0.0;1.0;16.0;2.0;1.0;0.0
2023;Nordeste;MA;São Luís;2111300;EDUCANDARIO AGAPE;21470200;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;3.0;20.0;0.0;1.0;0.0;1.0;47.0;11.0;3.0;0.0
2023;Nordeste;MA;Itapecuru Mirim;2105401;CENTRO EDUCA MAIS AYRTON SENNA;21490201;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;6.0;10.0;0.0;1.0;1.0;1.0;271.0;19.0;8.0;8.0
2023;Nordeste;MA;Bom Lugar;2102077;CENTRO DE ENSINO TERESA LEITE MIRANDA;21490210;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;406.0;23.0;11.0;0.0
2023;Nordeste;MA;Raposa;2109452;CENTRO DE ENSINO PROFESSOR JOSE FRANCA DE SOUSA;21491208;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;4.0;5.0;0.0;1.0;1.0;1.0;734.0;32.0;18.0;0.0
2023;Nordeste;MA;Caxias;2103000;CENTRO DE ENSINO PROFESSORA MARIA DO CARMO BEZERRA PAIVA - ASSENTAMENTO CAXIRIMBU;21492298;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;399.0;24.0;11.0;0.0
2023;Nordeste;MA;Timon;2112209;UE EDEN LTDA;21498814;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;44.0;14.0;3.0;0.0
2023;Nordeste;MA;Lagoa Grande do Maranhão;2105963;CENTRO DE EDUCACAO DO CAMPO ROSELI NUNES - ASSENTAMENTO CIGRA;21498822;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;4.0;2.0;40.0;1.0;1.0;1.0;111.0;14.0;5.0;5.0
2023;Nordeste;MA;Balsas;2101400;COLEGIO DOM BOSCO BALSAS;21500002;4;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;25.0;3.0;0.0;1.0;0.0;1.0;170.0;14.0;5.0;0.0
2023;Nordeste;MA;Imperatriz;2105302;CENTRO EDUCACIONAL CASTELO DO SABER;21500720;4;1;1;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;10.0;2.0;0.0;1.0;0.0;1.0;96.0;14.0;5.0;0.0
2023;Nordeste;MA;Caxias;2103000;INSTITUTO EDUCACIONAL MACIEL;21515662;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;4.0;4.0;0.0;1.0;0.0;1.0;84.0;11.0;3.0;3.0
2023;Nordeste;MA;São Luís;2111300;ESCOLA NOSSO MUNDO;21519676;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;10.0;2.0;0.0;1.0;0.0;1.0;68.0;13.0;3.0;0.0
2023;Nordeste;MA;Alto Alegre do Pindaré;2100477;CENTRO DE ENSINO PROFESSORA MARCELINA NOIA ALVES - ANEXO V - POVOADO NOVA BRASILIA;21548668;2;2;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;52.0;6.0;3.0;0.0
2023;Nordeste;MA;Itapecuru Mirim;2105401;CENTRO DE EDUCACAO QUILOMBOLA OLEGARIO BISPO DA SILVA;21564663;2;2;1;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;41.0;8.0;3.0;0.0
2023;Nordeste;MA;Mirador;2106706;CENTRO DE ENSINO ISA RAPOSO BORBA GUIMARAES - ANEXO II - CONCEICAO;21574677;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;32.0;5.0;3.0;0.0
2023;Nordeste;MA;Turiaçu;2112407;EM JOSE FRANCISCO DA SILVA;21576840;3;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;53.0;3.0;2.0;0.0
2023;Nordeste;MA;Passagem Franca;2107902;CENTRO EDUCA MAIS ANTONIO REINALDO PORTO;21577676;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0;4.0;0.0;1.0;1.0;1.0;375.0;25.0;11.0;11.0
2023;Nordeste;MA;Buriti Bravo;2102309;CENTRO DE ENSINO PROFESSORA ZULEICA SANTOS - ANEXO I - JUCARA;21577684;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;77.0;7.0;3.0;0.0
2023;Nordeste;MA;Turiaçu;2112407;EM RAIMUNDO PAULO DE SOUSA ROXO;21584680;3;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;45.0;3.0;2.0;0.0
2023;Nordeste;MA;Tutóia;2112506;INSTITUTO EDUCACIONAL MARIA MADALENA;21584788;4;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;10.0;0.0;1.0;0.0;1.0;46.0;16.0;3.0;0.0
2023;Nordeste;MA;Tutóia;2112506;CENTRO DE EDUCACAO MARIA JOANA DA SILVA;21584796;4;1;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;14.0;12.0;2.0;0.0
2023;Nordeste;MA;Turiaçu;2112407;EM SATIRO FERNANDES DOS SANTOS;21586667;3;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;89.0;5.0;3.0;0.0
2023;Nordeste;MA;Buriti;2102200;COLEGIO MULTIPLO 2º GRAU MAGISTERIO;21591660;4;1;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;13.0;8.0;1.0;0.0
2023;Nordeste;MA;Buriti;2102200;CENTRO DE ENSINO PROFESSORA MARIA DO SOCORRO COSTA MOURAO;21591679;4;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;8.0;2.0;0.0;1.0;0.0;1.0;35.0;10.0;3.0;0.0
2023;Nordeste;MA;Gonçalves Dias;2104404;CENTRO DE ENSINO SULAMITA LUCIO DO NASCIMENTO - ANEXO II - OLHO DAGUA SECO;21599661;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;100.0;6.0;3.0;0.0
2023;Nordeste;MA;Caxias;2103000;CENTRO EDUCACIONAL - CEFA;21599688;4;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;24.0;0.0;0.0;1.0;0.0;1.0;67.0;23.0;3.0;0.0
2023;Nordeste;MA;São Luís;2111300;JI ROSA MENINA E COLEGIO SANTO EXPEDITO;21617660;4;1;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;5.0;0.0;30.0;1.0;0.0;1.0;103.0;14.0;4.0;0.0
2023;Nordeste;PI;Barras;2201200;COLEGIO OLGA FERNANDES;22000046;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;2.0;3.0;0.0;1.0;0.0;1.0;19.0;11.0;2.0;0.0
2023;Nordeste;PI;Barras;2201200;U E GERVASIO COSTA;22001530;2;1;1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;496.0;31.0;17.0;4.0
2023;Nordeste;PI;Barras;2201200;U E MATIAS OLIMPIO;22001573;2;1;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;53.0;14.0;2.0;0.0
2023;Nordeste;PI;Barras;2201200;CETI NOSSA SENHORA DA CONCEICAO;22001603;2;1;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;21.0;3.0;16.0;1.0;1.0;1.0;208.0;16.0;6.0;6.0
2023;Nordeste;PI;Batalha;2201507;CETI CONSELHEIRO SARAIVA;22002049;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;15.0;1.0;0.0;1.0;1.0;1.0;191.0;30.0;8.0;8.0
2023;Nordeste;PI;Batalha;2201507;U E DIRCEU ARCOVERDE;22002391;2;1;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.0;16.0;11.0;1.0;1.0;1.0;580.0;50.0;23.0;3.0
2023;Nordeste;PI;Batalha;2201507;U E GAYOSO E ALMENDRA;22002588;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;180.0;21.0;6.0;4.0
2023;Nordeste;PI;Batalha;2201507;U E MARIA MELO;22002677;2;1;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;43.0;14.0;3.0;0.0
2023;Nordeste;PI;Brasileira;2201960;U E GOV ALBERTO TAVARES SILVA;22002790;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;17.0;0.0;9.0;1.0;1.0;1.0;163.0;17.0;7.0;4.0
2023;Nordeste;PI;Brasileira;2201960;U E MIGUEL ARCOVERDE;22003100;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;16.0;0.0;0.0;1.0;1.0;1.0;123.0;13.0;5.0;1.0
2023;Nordeste;PI;Cabeceiras do Piauí;2202059;U E VENANCIA LAGES VELOSO;22003452;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;3.0;2.0;13.0;1.0;1.0;1.0;434.0;40.0;19.0;6.0
2023;Nordeste;PI;Esperantina;2203701;ESCOLA TIA ERINELDA;22003576;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;40.0;11.0;3.0;0.0
2023;Nordeste;PI;Esperantina;2203701;UNIDADE ESCOLAR PEQUENO PRINCIPE;22004700;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;44.0;15.0;3.0;0.0
2023;Nordeste;PI;Esperantina;2203701;U E PETRONIO PORTELA;22004777;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;163.0;23.0;6.0;2.0
